decision_id,evaluation_year,policy,candidate,hourly_review_cost,review_cost,avoidable_fraction,fn_cost,training_fraud_positive_exposure_mean,capacity_per_10000,cost_method,threshold,validation_tp,validation_fp,validation_fn,validation_tn,validation_rows,validation_alerts,validation_recall,validation_precision,validation_f1,validation_alerts_per_10000,validation_fn_positive_exposure,validation_cost,is_base
D00187,2019,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,64.35695738354806,128.71391476709613,25,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,4041.4174430128837,False
D00188,2019,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,4041.4174430128837,False
D00189,2019,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,64.35695738354806,128.71391476709613,100,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,4041.4174430128837,False
D00190,2019,cost_sensitivity,rf_variables_revisadas,60,6.0,0.5,64.35695738354806,128.71391476709613,250,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,4041.4174430128837,False
D00191,2019,cost_sensitivity,rf_variables_revisadas,60,6.0,1.0,128.71391476709613,128.71391476709613,10,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,7902.834886025767,False
D00192,2019,cost_sensitivity,rf_actualizado,60,6.0,1.0,128.71391476709613,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,7721.265312190287,False
D00193,2019,cost_sensitivity,rf_actualizado,60,6.0,1.0,128.71391476709613,128.71391476709613,50,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,7721.265312190287,False
D00194,2019,cost_sensitivity,rf_actualizado,60,6.0,1.0,128.71391476709613,128.71391476709613,100,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,7721.265312190287,False
D00195,2019,cost_sensitivity,rf_actualizado,60,6.0,1.0,128.71391476709613,128.71391476709613,250,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,7721.265312190287,False
D00196,2019,base_min_cost_capacity,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00197,2019,base_min_cost_unconstrained,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,10000,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00198,2019,f1_pool_reference,rf_variables_revisadas,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,3951.4174430128837,
D00199,2019,f1_same_model_reference,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.02255511223091145,13.0,75.0,56.0,44212.0,44356.0,88.0,0.18840579710144928,0.14772727272727273,0.16560509554140126,19.83948056632699,3780.2000000000003,3867.9896134786914,
D00200,2019,threshold_0_5_same_model,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.5,0.0,0.0,69.0,44287.0,44356.0,0.0,0.0,0.0,0.0,0.0,5107.93,4440.630059464816,
D00201,2019,no_alert_reference,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,1.0000000000000002,0.0,0.0,69.0,44287.0,44356.0,0.0,0.0,0.0,0.0,0.0,5107.93,4440.630059464816,
D00202,2019,all_alert_reference,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.0,69.0,44287.0,0.0,0.0,44356.0,44356.0,1.0,0.0015555956353142755,0.0031063590320765336,10000.0,0.0,133068.0,
D00203,2019,frontier_same_model_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,10,fixed_training_mean,0.032894580458510195,9.0,31.0,60.0,44256.0,44356.0,40.0,0.13043478260869565,0.225,0.1651376146788991,9.017945711966814,4483.52,3981.4174430128837,
D00204,2019,frontier_same_model_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,10,fixed_training_mean,0.032894580458510195,9.0,31.0,60.0,44256.0,44356.0,40.0,0.13043478260869565,0.225,0.1651376146788991,9.017945711966814,4483.52,3981.4174430128837,
D00205,2019,frontier_all_candidates_capacity_only,rf_variables_revisadas,30,3.0,0.5,64.35695738354806,128.71391476709613,10,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,3951.4174430128837,
D00206,2019,frontier_all_candidates_economic,rf_variables_revisadas,30,3.0,0.5,64.35695738354806,128.71391476709613,10,fixed_training_mean,0.04583877685873359,9.0,21.0,60.0,44266.0,44356.0,30.0,0.13043478260869565,0.3,0.18181818181818182,6.76345928397511,4496.58,3951.4174430128837,
D00207,2019,frontier_same_model_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00208,2019,frontier_same_model_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00209,2019,frontier_all_candidates_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00210,2019,frontier_all_candidates_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,25,fixed_training_mean,0.02046171411871807,14.0,93.0,55.0,44194.0,44356.0,107.0,0.2028985507246377,0.1308411214953271,0.1590909090909091,24.123004779511227,3780.2000000000003,3860.6326560951434,
D00211,2019,frontier_same_model_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00212,2019,frontier_same_model_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00213,2019,frontier_all_candidates_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00214,2019,frontier_all_candidates_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,50,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00215,2019,frontier_same_model_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,100,fixed_training_mean,0.010705705546586118,18.0,398.0,51.0,43889.0,44356.0,416.0,0.2608695652173913,0.04326923076923077,0.07422680412371134,93.78663540445487,2644.2000000000003,4530.204826560952,
D00216,2019,frontier_same_model_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,100,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00217,2019,frontier_all_candidates_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,100,fixed_training_mean,0.010705705546586118,18.0,398.0,51.0,43889.0,44356.0,416.0,0.2608695652173913,0.04326923076923077,0.07422680412371134,93.78663540445487,2644.2000000000003,4530.204826560952,
D00218,2019,frontier_all_candidates_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,100,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00219,2019,frontier_same_model_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,250,fixed_training_mean,0.007347273473527625,21.0,932.0,48.0,43355.0,44356.0,953.0,0.30434782608695654,0.022035676810073453,0.0410958904109589,214.85255658760934,2507.2200000000003,5948.133954410307,
D00220,2019,frontier_same_model_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,250,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00221,2019,frontier_all_candidates_capacity_only,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,250,fixed_training_mean,0.007347273473527625,21.0,932.0,48.0,43355.0,44356.0,953.0,0.30434782608695654,0.022035676810073453,0.0410958904109589,214.85255658760934,2507.2200000000003,5948.133954410307,
D00222,2019,frontier_all_candidates_economic,rf_actualizado,30,3.0,0.5,64.35695738354806,128.71391476709613,250,fixed_training_mean,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,4003.5617839444994,
D00223,2019,variable_amount_sensitivity,rf_reciente_profundo,30,3.0,0.25,32.17847869177403,128.71391476709613,50,variable_positive_amount,0.045,14.0,128.0,55.0,44159.0,44356.0,142.0,0.2028985507246377,0.09859154929577464,0.13270142180094788,32.01370727748219,2926.6900000000005,1157.6725000000001,
D00224,2019,variable_amount_sensitivity,rf_reciente_profundo,30,3.0,0.5,64.35695738354806,128.71391476709613,50,variable_positive_amount,0.045,14.0,128.0,55.0,44159.0,44356.0,142.0,0.2028985507246377,0.09859154929577464,0.13270142180094788,32.01370727748219,2926.6900000000005,1889.3450000000003,
D00225,2019,variable_amount_sensitivity,rf_actualizado,30,3.0,1.0,128.71391476709613,128.71391476709613,50,variable_positive_amount,0.014357903872303419,17.0,202.0,52.0,44085.0,44356.0,219.0,0.2463768115942029,0.0776255707762557,0.11805555555555555,49.37325277301831,2651.4300000000003,3308.4300000000003,
