decision_id,evaluation_year,policy,candidate,hourly_review_cost,review_cost,avoidable_fraction,fn_cost,training_fraud_positive_exposure_mean,capacity_per_10000,cost_method,threshold,validation_tp,validation_fp,validation_fn,validation_tn,validation_rows,validation_alerts,validation_recall,validation_precision,validation_f1,validation_alerts_per_10000,validation_fn_positive_exposure,validation_cost,is_base,evaluation_tp,evaluation_fp,evaluation_fn,evaluation_tn,evaluation_rows,evaluation_alerts,evaluation_recall,evaluation_precision,evaluation_f1,evaluation_alerts_per_10000,evaluation_fp_per_10000,evaluation_review_hours_per_10000,evaluation_review_hours_total,evaluation_cost,evaluation_no_alert_cost,evaluation_saving_vs_no_alert,evaluation_saving_fraction,evaluation_capacity_exceeded,evaluation_more_costly_than_no_alert,evaluation_fn_positive_exposure
D00052,2015,all_alert_reference,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,0.0,53.0,86610.0,0.0,0.0,86663.0,86663.0,1.0,0.0006115643354141906,0.0012223811061395822,10000.0,0.0,259989.0,,190,87880,0,0,88070,88070,1.0,0.00215737481548768,0.004305461137548153,10000.0,9978.426251845123,1000.0,8807.0,264210.0,11939.207836644591,-252270.79216335542,-21.129608899936354,True,True,0.0
D00053,2015,frontier_same_model_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,0.1,35.0,45.0,18.0,86565.0,86663.0,80.0,0.660377358490566,0.4375,0.5263157894736842,9.231159779836839,1574.3399999999988,1371.0828476821193,,119,22882,71,64998,88070,23001,0.6263157894736842,0.005173688100517369,0.010262601871415635,2611.6725332122173,2598.1605541046893,261.1672533212217,2300.1,73464.49345474613,11939.207836644591,-61525.28561810154,-5.153213383995556,True,True,8331.5
D00054,2015,frontier_same_model_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,0.1,35.0,45.0,18.0,86565.0,86663.0,80.0,0.660377358490566,0.4375,0.5263157894736842,9.231159779836839,1574.3399999999988,1371.0828476821193,,119,22882,71,64998,88070,23001,0.6263157894736842,0.005173688100517369,0.010262601871415635,2611.6725332122173,2598.1605541046893,261.1672533212217,2300.1,73464.49345474613,11939.207836644591,-61525.28561810154,-5.153213383995556,True,True,8331.5
D00055,2015,frontier_all_candidates_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,0.1,35.0,45.0,18.0,86565.0,86663.0,80.0,0.660377358490566,0.4375,0.5263157894736842,9.231159779836839,1574.3399999999988,1371.0828476821193,,119,22882,71,64998,88070,23001,0.6263157894736842,0.005173688100517369,0.010262601871415635,2611.6725332122173,2598.1605541046893,261.1672533212217,2300.1,73464.49345474613,11939.207836644591,-61525.28561810154,-5.153213383995556,True,True,8331.5
D00056,2015,frontier_all_candidates_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,10,fixed_training_mean,0.1,35.0,45.0,18.0,86565.0,86663.0,80.0,0.660377358490566,0.4375,0.5263157894736842,9.231159779836839,1574.3399999999988,1371.0828476821193,,119,22882,71,64998,88070,23001,0.6263157894736842,0.005173688100517369,0.010262601871415635,2611.6725332122173,2598.1605541046893,261.1672533212217,2300.1,73464.49345474613,11939.207836644591,-61525.28561810154,-5.153213383995556,True,True,8331.5
D00057,2015,frontier_same_model_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,0.06,36.0,132.0,17.0,86478.0,86663.0,168.0,0.6792452830188679,0.21428571428571427,0.3257918552036199,19.38543553765736,1442.179999999999,1572.2449116997793,,127,23885,63,63995,88070,24012,0.6684210526315789,0.0052890221555888725,0.010495000413188993,2726.4675826047464,2712.0472351538547,272.64675826047466,2401.2,75994.78996688742,11939.207836644591,-64055.58213024282,-5.365145075508216,True,True,7017.77
D00058,2015,frontier_same_model_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,0.06,36.0,132.0,17.0,86478.0,86663.0,168.0,0.6792452830188679,0.21428571428571427,0.3257918552036199,19.38543553765736,1442.179999999999,1572.2449116997793,,127,23885,63,63995,88070,24012,0.6684210526315789,0.0052890221555888725,0.010495000413188993,2726.4675826047464,2712.0472351538547,272.64675826047466,2401.2,75994.78996688742,11939.207836644591,-64055.58213024282,-5.365145075508216,True,True,7017.77
D00059,2015,frontier_all_candidates_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,0.06,36.0,132.0,17.0,86478.0,86663.0,168.0,0.6792452830188679,0.21428571428571427,0.3257918552036199,19.38543553765736,1442.179999999999,1572.2449116997793,,127,23885,63,63995,88070,24012,0.6684210526315789,0.0052890221555888725,0.010495000413188993,2726.4675826047464,2712.0472351538547,272.64675826047466,2401.2,75994.78996688742,11939.207836644591,-64055.58213024282,-5.365145075508216,True,True,7017.77
D00060,2015,frontier_all_candidates_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,25,fixed_training_mean,0.06,36.0,132.0,17.0,86478.0,86663.0,168.0,0.6792452830188679,0.21428571428571427,0.3257918552036199,19.38543553765736,1442.179999999999,1572.2449116997793,,127,23885,63,63995,88070,24012,0.6684210526315789,0.0052890221555888725,0.010495000413188993,2726.4675826047464,2712.0472351538547,272.64675826047466,2401.2,75994.78996688742,11939.207836644591,-64055.58213024282,-5.365145075508216,True,True,7017.77
D00061,2015,frontier_same_model_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,0.035,39.0,350.0,14.0,86260.0,86663.0,389.0,0.7358490566037735,0.10025706940874037,0.17647058823529413,44.88651442945663,1103.4699999999984,2046.7311037527593,,130,24910,60,62970,88070,25040,0.6842105263157895,0.005191693290734824,0.010305192231470472,2843.1929147269216,2828.4319291472693,284.31929147269216,2504.0,78890.2761589404,11939.207836644591,-66951.0683222958,-5.607664196681897,True,True,6495.21
D00062,2015,frontier_same_model_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,0.035,39.0,350.0,14.0,86260.0,86663.0,389.0,0.7358490566037735,0.10025706940874037,0.17647058823529413,44.88651442945663,1103.4699999999984,2046.7311037527593,,130,24910,60,62970,88070,25040,0.6842105263157895,0.005191693290734824,0.010305192231470472,2843.1929147269216,2828.4319291472693,284.31929147269216,2504.0,78890.2761589404,11939.207836644591,-66951.0683222958,-5.607664196681897,True,True,6495.21
D00063,2015,frontier_all_candidates_capacity_only,r1_sin_balanceo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,0.016519726771066157,40.0,371.0,13.0,86239.0,86663.0,411.0,0.7547169811320755,0.09732360097323602,0.1724137931034483,47.425083368911764,1148.7699999999977,2049.8931677704195,,126,24658,64,63222,88070,24784,0.6631578947368421,0.005083925112976113,0.010090494113878433,2814.1251277392985,2799.818326331327,281.41251277392985,2478.4,78373.62790286976,11939.207836644591,-66434.42006622517,-5.564390952498568,True,True,6763.06
D00064,2015,frontier_all_candidates_economic,r1_sin_balanceo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,fixed_training_mean,0.016519726771066157,40.0,371.0,13.0,86239.0,86663.0,411.0,0.7547169811320755,0.09732360097323602,0.1724137931034483,47.425083368911764,1148.7699999999977,2049.8931677704195,,126,24658,64,63222,88070,24784,0.6631578947368421,0.005083925112976113,0.010090494113878433,2814.1251277392985,2799.818326331327,281.41251277392985,2478.4,78373.62790286976,11939.207836644591,-66434.42006622517,-5.564390952498568,True,True,6763.06
D00065,2015,frontier_same_model_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00066,2015,frontier_same_model_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00067,2015,frontier_all_candidates_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00068,2015,frontier_all_candidates_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,100,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00069,2015,frontier_same_model_capacity_only,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,250,fixed_training_mean,0.02,43.0,860.0,10.0,85750.0,86663.0,903.0,0.8113207547169812,0.047619047619047616,0.0899581589958159,104.19671601490832,838.699999999998,3337.3793598233997,,147,27332,43,60548,88070,27479,0.7736842105263158,0.0053495396484588235,0.010625609888322672,3120.1317134097876,3103.4404451004884,312.0131713409788,2747.9,85139.03124724062,11939.207836644591,-73199.82341059603,-6.131045242878375,True,True,3472.2500000000005
D00070,2015,frontier_same_model_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,250,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00071,2015,frontier_all_candidates_capacity_only,r1_sin_balanceo,30,3.0,0.5,62.83793598233996,125.67587196467991,250,fixed_training_mean,0.008892138596922438,46.0,1793.0,7.0,84817.0,86663.0,1839.0,0.8679245283018868,0.025013594344752584,0.048625792811839326,212.20128543899935,396.0799999999981,5956.86555187638,,153,26936,37,60944,88070,27089,0.8052631578947368,0.005648049023588911,0.011217419993401518,3075.84875667083,3058.476212104008,307.584875667083,2708.9,83592.00363134658,11939.207836644591,-71652.79579470199,-6.00146984415336,True,True,3173.54
D00072,2015,frontier_all_candidates_economic,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,250,fixed_training_mean,0.025,42.0,621.0,11.0,85989.0,86663.0,663.0,0.7924528301886793,0.06334841628959276,0.11731843575418995,76.5032366753978,844.7199999999984,2680.2172958057395,,142,26077,48,61803,88070,26219,0.7473684210526316,0.005415919752850986,0.010753909652012571,2977.063699330078,2960.940161235381,297.7063699330078,2621.9,81673.22092715232,11939.207836644591,-69734.01309050772,-5.840757112584603,True,True,4100.54
D00073,2015,variable_amount_sensitivity,rf_profundo,30,3.0,0.25,31.41896799116998,125.67587196467991,50,variable_positive_amount,0.185,32.0,13.0,21.0,86597.0,86663.0,45.0,0.6037735849056604,0.7111111111111111,0.6530612244897959,5.192527376158222,1784.619999999999,581.1549999999997,,107,18278,83,69602,88070,18385,0.5631578947368421,0.005819961925482731,0.011520861372812921,2087.5439990916316,2075.3945724991486,208.75439990916317,1838.5,58590.4075,7003.0275,-51587.380000000005,-7.366439729102877,True,True,13741.63
D00074,2015,variable_amount_sensitivity,rf_profundo,30,3.0,0.5,62.83793598233996,125.67587196467991,50,variable_positive_amount,0.125,33.0,29.0,20.0,86581.0,86663.0,62.0,0.6226415094339622,0.532258064516129,0.5739130434782609,7.1541488293735505,1620.0899999999988,996.0449999999994,,114,21622,76,66258,88070,21736,0.6,0.005244755244755245,0.010398613518197574,2468.036788917906,2455.0925400249803,246.8036788917906,2173.6,69653.73,14006.055,-55647.674999999996,-3.973115556093418,True,True,8891.46
D00075,2015,variable_amount_sensitivity,rf_profundo,30,3.0,1.0,125.67587196467991,125.67587196467991,50,variable_positive_amount,0.105,34.0,40.0,19.0,86570.0,86663.0,74.0,0.6415094339622641,0.4594594594594595,0.5354330708661418,8.538822796349077,1574.9599999999987,1796.9599999999987,,117,22683,73,65197,88070,22800,0.6157894736842106,0.005131578947368421,0.01017833840800348,2588.8497785852164,2575.564891563529,258.88497785852167,2280.0,77099.70999999999,28012.11,-49087.59999999999,-1.7523706711133147,True,True,8699.71
D00076,2016,cost_sensitivity,rf_actualizado,15,1.5,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,2845.6237344582596,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,5221.003285968029,7058.370381882772,1837.367095914743,0.26031038278054175,False,False,23685.59
D00077,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,1747.318095026643,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,3269.745825932505,7058.370381882772,3788.6245559502668,0.5367562696447331,False,False,11326.05
D00078,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,1573.2690941385436,False,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,2796.452642095915,7058.370381882772,4261.917739786857,0.6038104419578532,False,False,7045.389999999999
D00079,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,1549.8056394316163,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,2837.2209147424514,7058.370381882772,4221.14946714032,0.5980345658786975,False,False,6911.579999999999
D00080,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.25,31.23172735346359,124.92690941385436,250,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,1549.8056394316163,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,2837.2209147424514,7058.370381882772,4221.14946714032,0.5980345658786975,False,False,6911.579999999999
D00081,2016,cost_sensitivity,rf_actualizado,15,1.5,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,5625.247468916519,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,10343.006571936057,14116.740763765543,3773.734191829486,0.2673233329831913,False,False,23685.59
D00082,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3340.136190053286,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6267.99165186501,14116.740763765543,7848.7491119005335,0.555988754291393,False,False,11326.05
D00083,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,2822.538188277087,False,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5013.90528419183,14116.740763765543,9102.835479573714,0.6448255749612275,False,False,7045.389999999999
D00084,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,2560.3670959147425,False,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,4784.843827708703,14116.740763765543,9331.89693605684,0.6610518031194349,False,False,5431.6
D00085,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.010110126824953327,106.0,461.0,27.0,43825.0,44419.0,567.0,0.7969924812030075,0.18694885361552027,0.3028571428571429,127.64807852495554,2511.0100000000057,2537.013277087034,False,173,851,53,86708,87785,1024,0.7654867256637168,0.1689453125,0.2768,116.64863017599818,96.94139089821724,11.664863017599819,102.4,4846.563099467141,14116.740763765543,9270.177664298402,0.6566797407013973,False,False,3970.6400000000003
D00086,2016,cost_sensitivity,rf_actualizado,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,11184.494937833038,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,20587.013143872115,28233.481527531087,7646.468383658972,0.270829808084516,False,False,23685.59
D00087,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,6525.772380106572,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,12264.48330373002,28233.481527531087,15968.998223801067,0.5656049966147231,False,False,11326.05
D00088,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,5321.076376554174,False,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,9448.81056838366,28233.481527531087,18784.67095914743,0.6653331414629147,False,False,7045.389999999999
D00089,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,0.01171670941011998,102.0,314.0,31.0,43972.0,44419.0,416.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,4496.734191829485,False,167,566,59,86993,87785,733,0.7389380530973452,0.22783083219645292,0.3482794577685089,83.49945890527995,64.47570769493649,8.349945890527996,73.3,8470.187655417407,28233.481527531087,19763.29387211368,0.69999492810839,False,False,5431.6
D00090,2016,cost_sensitivity,rf_variables_revisadas,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,0.008048879805686738,112.0,873.0,21.0,43413.0,44419.0,985.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4100.965097690942,False,182,1688,44,85871,87785,1870,0.8053097345132744,0.09732620320855614,0.1736641221374046,213.02044768468417,192.287976305747,21.302044768468416,187.0,8301.784014209592,28233.481527531087,19931.697513321495,0.7059596066424064,False,False,3470.6
D00091,2016,cost_sensitivity,rf_actualizado,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,2911.6237344582596,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,5320.003285968029,7058.370381882772,1738.367095914743,0.24628448237524275,False,False,23685.59
D00092,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,1901.818095026643,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,3541.245825932505,7058.370381882772,3517.1245559502668,0.4982913003514131,False,False,11326.05
D00093,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,1830.196003552398,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,3326.538188277087,7058.370381882772,3731.8321936056846,0.5287101684525436,False,False,8252.869999999999
D00094,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,1830.196003552398,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,3326.538188277087,7058.370381882772,3731.8321936056846,0.5287101684525436,False,False,8252.869999999999
D00095,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.25,31.23172735346359,124.92690941385436,250,fixed_training_mean,0.025249642946088904,89.0,63.0,44.0,44223.0,44419.0,152.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,1830.196003552398,False,146,130,80,87429,87785,276,0.6460176991150443,0.5289855072463768,0.5816733067729084,31.44045110212451,14.808908127812268,3.144045110212451,27.6,3326.538188277087,7058.370381882772,3731.8321936056846,0.5287101684525436,False,False,8252.869999999999
D00096,2016,cost_sensitivity,rf_actualizado,30,3.0,0.5,62.46345470692718,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,5691.247468916519,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,10442.006571936057,14116.740763765543,3674.734191829486,0.26031038278054175,False,False,23685.59
D00097,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,3494.636190053286,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,6539.49165186501,14116.740763765543,7577.2491119005335,0.5367562696447331,False,False,11326.05
D00098,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,50,fixed_training_mean,0.017444595171504994,93.0,123.0,40.0,44163.0,44419.0,216.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,3146.538188277087,True,155,231,71,87328,87785,386,0.6858407079646017,0.4015544041450777,0.5065359477124183,43.971065671811814,26.314290596343337,4.397106567181182,38.6,5592.90528419183,14116.740763765543,8523.835479573714,0.6038104419578532,False,False,7045.389999999999
D00099,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,100,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,3099.6112788632327,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,5674.441829484903,14116.740763765543,8442.29893428064,0.5980345658786975,False,False,6911.579999999999
D00100,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,0.5,62.46345470692718,124.92690941385436,250,fixed_training_mean,0.015953432179601556,95.0,147.0,38.0,44139.0,44419.0,242.0,0.7142857142857143,0.3925619834710744,0.5066666666666667,54.48119048155069,4039.7100000000046,3099.6112788632327,False,156,278,70,87281,87785,434,0.6902654867256637,0.35944700460829493,0.4727272727272727,49.43897021131173,31.668280457937005,4.943897021131173,43.4,5674.441829484903,14116.740763765543,8442.29893428064,0.5980345658786975,False,False,6911.579999999999
D00101,2016,cost_sensitivity,rf_actualizado,30,3.0,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,0.23388382358654777,44.0,0.0,89.0,44286.0,44419.0,44.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,11250.494937833038,False,62,4,164,87555,87785,66,0.2743362831858407,0.9393939393939394,0.4246575342465753,7.518368741812383,0.4556587116249929,0.7518368741812383,6.6,20686.013143872115,28233.481527531087,7547.468383658972,0.2673233329831913,False,False,23685.59
D00102,2016,cost_sensitivity,rf_variables_revisadas,30,3.0,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,0.048107791790953695,82.0,21.0,51.0,44265.0,44419.0,103.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,6680.272380106572,False,130,51,96,87508,87785,181,0.5752212389380531,0.7182320441988951,0.6388206388206388,20.61855670103093,5.809648573218659,2.061855670103093,18.1,12535.98330373002,28233.481527531087,15697.498223801067,0.555988754291393,False,False,11326.05
