evaluation_year,hourly_review_cost,review_cost,avoidable_fraction,fn_cost,training_fraud_positive_exposure_mean,capacity_per_10000,cost_method,candidate,threshold,tp,fp,fn,tn,alerts,rows,recall,precision,f1,alerts_per_10000,fn_positive_exposure,validation_cost
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_actualizado,0.23388382358654777,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,11184.494937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_actualizado_contexto,0.2118937511361991,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11744.75,11184.494937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_peso10_reciente,0.19711653497485873,42.0,2.0,91.0,44284.0,44.0,44419.0,0.3157894736842105,0.9545454545454546,0.4745762711864407,9.90567099664558,11345.320000000002,11434.348756660747
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_profundo,0.61,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15781.630000000001,11307.921847246893
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_reciente_3a,0.13933387157034846,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,10824.37,11184.494937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_reciente_profundo,0.325,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,14939.599999999999,11307.921847246893
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_revisado_contexto,0.2783823226253917,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15863.690000000002,11307.921847246893
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_revisado_reciente,0.23014910188820767,42.0,2.0,91.0,44284.0,44.0,44419.0,0.3157894736842105,0.9545454545454546,0.4745762711864407,9.90567099664558,11426.640000000001,11434.348756660747
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,10,fixed_training_mean,rf_variables_revisadas,0.3204328088640677,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,15988.670000000002,11184.494937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,r1_pesos_clase,0.7262802749262246,39.0,66.0,94.0,44220.0,105.0,44419.0,0.2932330827067669,0.37142857142857144,0.3277310924369748,23.63853306017695,13171.080000000002,11900.62948490231
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,r1_sin_balanceo,0.2712917453310925,45.0,64.0,88.0,44222.0,109.0,44419.0,0.3383458646616541,0.41284403669724773,0.371900826446281,24.53904860532655,15670.28,11157.068028419184
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,r1_smotenc,0.5865951823463126,37.0,74.0,96.0,44212.0,111.0,44419.0,0.2781954887218045,0.3333333333333333,0.30327868852459017,24.98930637790135,14250.43,12159.48330373002
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,r1_submuestreo,0.6082247787236276,47.0,61.0,86.0,44225.0,108.0,44419.0,0.3533834586466165,0.4351851851851852,0.3900414937759336,24.31391971903915,9674.090000000004,10905.714209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_actualizado,0.05822997213404287,76.0,35.0,57.0,44251.0,111.0,44419.0,0.5714285714285714,0.6846846846846847,0.6229508196721312,24.98930637790135,6715.510000000004,7287.333836589699
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_actualizado_contexto,0.15623026834278422,53.0,37.0,80.0,44249.0,90.0,44419.0,0.39849624060150374,0.5888888888888889,0.47533632286995514,20.26159976586596,9955.050000000003,10129.152753108348
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_peso10_reciente,0.10857690850978655,64.0,40.0,69.0,44246.0,104.0,44419.0,0.48120300751879697,0.6153846153846154,0.540084388185654,23.413404173889553,6898.920000000002,8775.956749555951
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_profundo,0.115,80.0,28.0,53.0,44258.0,108.0,44419.0,0.6015037593984962,0.7407407407407407,0.6639004149377593,24.31391971903915,6276.110000000006,6783.126198934281
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_reciente_3a,0.048851334059980885,72.0,37.0,61.0,44249.0,109.0,44419.0,0.5413533834586466,0.6605504587155964,0.5950413223140496,24.53904860532655,6789.080000000005,7784.041474245116
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_reciente_profundo,0.085,76.0,29.0,57.0,44257.0,105.0,44419.0,0.5714285714285714,0.7238095238095238,0.6386554621848739,23.63853306017695,7007.010000000002,7278.333836589699
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_revisado_contexto,0.26931538683661244,44.0,19.0,89.0,44267.0,63.0,44419.0,0.3308270676691729,0.6984126984126984,0.4489795918367347,14.18311983610617,15852.190000000002,11212.994937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_revisado_reciente,0.1136574265016612,70.0,40.0,63.0,44246.0,110.0,44419.0,0.5263157894736842,0.6363636363636364,0.5761316872427984,24.76417749161395,6697.8800000000065,8035.395293072825
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,25,fixed_training_mean,rf_variables_revisadas,0.048107791790953695,82.0,21.0,51.0,44265.0,103.0,44419.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,6525.772380106572
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,r1_pesos_clase,0.671278730465911,58.0,144.0,75.0,44142.0,202.0,44419.0,0.43609022556390975,0.2871287128712871,0.34626865671641793,45.4760350300547,9756.830000000002,9672.518206039076
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,r1_sin_balanceo,0.26697187989342924,47.0,82.0,86.0,44204.0,129.0,44419.0,0.3533834586466165,0.3643410852713178,0.35877862595419846,29.04162633107454,15557.25,10937.214209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,r1_smotenc,0.5271774704782441,60.0,148.0,73.0,44138.0,208.0,44419.0,0.45112781954887216,0.28846153846153844,0.3519061583577713,46.82680834777911,9641.080000000005,9431.66438721137
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,r1_submuestreo,0.5672976146647215,64.0,142.0,69.0,44144.0,206.0,44419.0,0.48120300751879697,0.3106796116504854,0.3775811209439528,46.376550575204305,5309.440000000006,8928.956749555951
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_actualizado,0.03005134307834322,84.0,136.0,49.0,44150.0,220.0,44419.0,0.631578947368421,0.38181818181818183,0.47592067988668557,49.5283549832279,5796.870000000004,6451.418561278863
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_actualizado_contexto,0.148630435884961,56.0,156.0,77.0,44130.0,212.0,44419.0,0.42105263157894735,0.2641509433962264,0.32463768115942027,47.7273238929287,9852.200000000003,9937.372024866785
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_peso10_reciente,0.07041850349415,81.0,130.0,52.0,44156.0,211.0,44419.0,0.6090225563909775,0.38388625592417064,0.47093023255813954,47.5021950066413,4863.700000000006,6812.699289520427
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_profundo,0.06,90.0,112.0,43.0,44174.0,202.0,44419.0,0.6766917293233082,0.44554455445544555,0.5373134328358209,45.4760350300547,4839.430000000006,5674.8571047957375
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_reciente_3a,0.03129941427052935,78.0,100.0,55.0,44186.0,178.0,44419.0,0.5864661654135338,0.43820224719101125,0.5016077170418006,40.07294175915712,6053.070000000005,7137.98001776199
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_reciente_profundo,0.055,81.0,113.0,52.0,44173.0,194.0,44419.0,0.6090225563909775,0.4175257731958763,0.4954128440366973,43.67500393975551,6122.120000000003,6787.199289520427
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_revisado_contexto,0.26931538683661244,44.0,19.0,89.0,44267.0,63.0,44419.0,0.3308270676691729,0.6984126984126984,0.4489795918367347,14.18311983610617,15852.190000000002,11212.994937833038
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_revisado_reciente,0.06999963778299285,84.0,138.0,49.0,44148.0,222.0,44419.0,0.631578947368421,0.3783783783783784,0.4732394366197183,49.9786127558027,4786.030000000006,6454.418561278863
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,50,fixed_training_mean,rf_variables_revisadas,0.017444595171504994,93.0,123.0,40.0,44163.0,216.0,44419.0,0.6992481203007519,0.4305555555555556,0.5329512893982808,48.6278394380783,4294.710000000005,5321.076376554174
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,r1_pesos_clase,0.5641377709163292,83.0,354.0,50.0,43932.0,437.0,44419.0,0.6240601503759399,0.18993135011441648,0.2912280701754386,98.3813233075936,6550.390000000005,6901.845470692718
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,r1_sin_balanceo,0.26697187989342924,47.0,82.0,86.0,44204.0,129.0,44419.0,0.3533834586466165,0.3643410852713178,0.35877862595419846,29.04162633107454,15557.25,10937.214209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,r1_smotenc,0.42540097215041145,80.0,359.0,53.0,43927.0,439.0,44419.0,0.6015037593984962,0.18223234624145787,0.27972027972027974,98.83158108016839,6334.19000000001,7279.626198934281
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,r1_submuestreo,0.5000716310567028,79.0,330.0,54.0,43956.0,409.0,44419.0,0.5939849624060151,0.19315403422982885,0.2915129151291513,92.07771449154642,4080.900000000007,7359.5531083481355
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_actualizado,0.01959065016050786,88.0,315.0,45.0,43971.0,403.0,44419.0,0.6616541353383458,0.21836228287841192,0.3283582089552239,90.72694117382201,4848.470000000005,6226.210923623446
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_actualizado_contexto,0.148630435884961,56.0,156.0,77.0,44130.0,212.0,44419.0,0.42105263157894735,0.2641509433962264,0.32463768115942027,47.7273238929287,9852.200000000003,9937.372024866785
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_peso10_reciente,0.04843411355300705,89.0,343.0,44.0,43943.0,432.0,44419.0,0.6691729323308271,0.20601851851851852,0.31504424778761064,97.2556788761566,3963.1700000000073,6144.784014209592
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_profundo,0.04,98.0,256.0,35.0,44030.0,354.0,44419.0,0.7368421052631579,0.2768361581920904,0.4024640657084189,79.69562574573943,3412.3000000000065,4903.441829484903
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_reciente_3a,0.02024716335353092,81.0,281.0,52.0,44005.0,362.0,44419.0,0.6090225563909775,0.22375690607734808,0.32727272727272727,81.49665683603864,5434.600000000006,7039.199289520427
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_reciente_profundo,0.045,85.0,238.0,48.0,44048.0,323.0,44419.0,0.6390977443609023,0.2631578947368421,0.37280701754385964,72.71663027083005,5279.560000000003,6480.99165186501
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_revisado_contexto,0.25573723151790606,47.0,197.0,86.0,44089.0,244.0,44419.0,0.3533834586466165,0.19262295081967212,0.2493368700265252,54.931448254125485,14508.490000000002,11109.714209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_revisado_reciente,0.0476406810382615,96.0,338.0,37.0,43948.0,434.0,44419.0,0.7218045112781954,0.22119815668202766,0.3386243386243386,97.7059366487314,3547.910000000007,5273.295648312612
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,100,fixed_training_mean,rf_variables_revisadas,0.01171670941011998,102.0,314.0,31.0,43972.0,416.0,44419.0,0.7669172932330827,0.24519230769230768,0.37158469945355194,93.65361669555821,2848.8300000000054,4496.734191829485
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,r1_pesos_clase,0.4951074610887753,102.0,801.0,31.0,43485.0,903.0,44419.0,0.7669172932330827,0.11295681063122924,0.1969111969111969,203.2913843175218,2545.0800000000054,5227.234191829485
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,r1_sin_balanceo,0.26697187989342924,47.0,82.0,86.0,44204.0,129.0,44419.0,0.3533834586466165,0.3643410852713178,0.35877862595419846,29.04162633107454,15557.25,10937.214209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,r1_smotenc,0.34785094309218706,93.0,650.0,40.0,43636.0,743.0,44419.0,0.6992481203007519,0.12516823687752354,0.21232876712328766,167.27076251153787,4312.170000000013,6111.576376554174
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,r1_submuestreo,0.39968613205337383,98.0,1003.0,35.0,43283.0,1101.0,44419.0,0.7368421052631579,0.08900999091734786,0.15883306320907617,247.8669038024269,2764.860000000008,6023.941829484903
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_actualizado,0.012900155925023471,97.0,925.0,36.0,43361.0,1022.0,44419.0,0.7293233082706767,0.0949119373776908,0.16796536796536796,230.08172178572232,3330.310000000005,6030.368738898757
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_actualizado_contexto,0.148630435884961,56.0,156.0,77.0,44130.0,212.0,44419.0,0.42105263157894735,0.2641509433962264,0.32463768115942027,47.7273238929287,9852.200000000003,9937.372024866785
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_peso10_reciente,0.03501309281918662,103.0,684.0,30.0,43602.0,787.0,44419.0,0.7744360902255639,0.13087674714104194,0.22391304347826088,177.17643350818344,2550.560000000005,4928.307282415631
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_profundo,0.04,98.0,256.0,35.0,44030.0,354.0,44419.0,0.7368421052631579,0.2768361581920904,0.4024640657084189,79.69562574573943,3412.3000000000065,4903.441829484903
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_reciente_3a,0.01609524433552824,86.0,521.0,47.0,43765.0,607.0,44419.0,0.6466165413533834,0.1416803953871499,0.23243243243243245,136.65323397645153,4503.570000000005,6782.064742451155
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_reciente_profundo,0.045,85.0,238.0,48.0,44048.0,323.0,44419.0,0.6390977443609023,0.2631578947368421,0.37280701754385964,72.71663027083005,5279.560000000003,6480.99165186501
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_revisado_contexto,0.25573723151790606,47.0,197.0,86.0,44089.0,244.0,44419.0,0.3533834586466165,0.19262295081967212,0.2493368700265252,54.931448254125485,14508.490000000002,11109.714209591475
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_revisado_reciente,0.0253539551675663,110.0,973.0,23.0,43313.0,1083.0,44419.0,0.8270676691729323,0.10156971375807941,0.18092105263157895,243.8145838492537,2170.840000000004,4497.81891651865
2016,15,1.5,1.0,124.92690941385436,124.92690941385436,250,fixed_training_mean,rf_variables_revisadas,0.008048879805686738,112.0,873.0,21.0,43413.0,985.0,44419.0,0.8421052631578947,0.11370558375634518,0.2003577817531306,221.75195299308854,1904.8600000000042,4100.965097690942
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,r1_pesos_clase,0.8045901351075128,22.0,9.0,111.0,44277.0,31.0,44419.0,0.16541353383458646,0.7096774193548387,0.2682926829268293,6.978995474909386,16243.380000000001,3559.7217362344586
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,r1_sin_balanceo,0.29884679655198515,42.0,0.0,91.0,44286.0,42.0,44419.0,0.3157894736842105,1.0,0.48,9.45541322407078,16139.850000000002,2968.087189165187
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,r1_smotenc,0.6630529029992553,20.0,20.0,113.0,44266.0,40.0,44419.0,0.15037593984962405,0.5,0.23121387283236994,9.005155451495982,16920.600000000002,3649.185190941386
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,r1_submuestreo,0.6648568965559097,21.0,23.0,112.0,44263.0,44.0,44419.0,0.15789473684210525,0.4772727272727273,0.23728813559322035,9.90567099664558,16495.890000000003,3629.953463587922
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_actualizado,0.23388382358654777,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11440.71,2911.6237344582596
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_actualizado_contexto,0.2118937511361991,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,11744.75,2911.6237344582596
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_peso10_reciente,0.19711653497485873,42.0,2.0,91.0,44284.0,44.0,44419.0,0.3157894736842105,0.9545454545454546,0.4745762711864407,9.90567099664558,11345.320000000002,2974.087189165187
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_profundo,0.61,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15781.630000000001,2939.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_reciente_3a,0.13933387157034846,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,10824.37,2911.6237344582596
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_reciente_profundo,0.325,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,14939.599999999999,2939.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_revisado_contexto,0.2783823226253917,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15863.690000000002,2939.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_revisado_reciente,0.23014910188820767,42.0,2.0,91.0,44284.0,44.0,44419.0,0.3157894736842105,0.9545454545454546,0.4745762711864407,9.90567099664558,11426.640000000001,2974.087189165187
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,10,fixed_training_mean,rf_variables_revisadas,0.3204328088640677,44.0,0.0,89.0,44286.0,44.0,44419.0,0.3308270676691729,1.0,0.4971751412429379,9.90567099664558,15988.670000000002,2911.6237344582596
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,r1_pesos_clase,0.7262802749262246,39.0,66.0,94.0,44220.0,105.0,44419.0,0.2932330827067669,0.37142857142857144,0.3277310924369748,23.63853306017695,13171.080000000002,3250.7823712255777
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,r1_sin_balanceo,0.2894350813463686,43.0,6.0,90.0,44280.0,49.0,44419.0,0.3233082706766917,0.8775510204081632,0.4725274725274725,11.031315428082577,16054.720000000001,2957.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,r1_smotenc,0.5865951823463126,37.0,74.0,96.0,44212.0,111.0,44419.0,0.2781954887218045,0.3333333333333333,0.30327868852459017,24.98930637790135,14250.43,3331.245825932505
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,r1_submuestreo,0.6082247787236276,47.0,61.0,86.0,44225.0,108.0,44419.0,0.3533834586466165,0.4351851851851852,0.3900414937759336,24.31391971903915,9674.090000000004,3009.9285523978688
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_actualizado,0.05822997213404287,76.0,35.0,57.0,44251.0,111.0,44419.0,0.5714285714285714,0.6846846846846847,0.6229508196721312,24.98930637790135,6715.510000000004,2113.208459147425
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_actualizado_contexto,0.1686088121683541,52.0,0.0,81.0,44286.0,52.0,44419.0,0.39097744360902253,1.0,0.5621621621621622,11.706702086944777,10006.150000000003,2685.7699156305507
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_peso10_reciente,0.10857690850978655,64.0,40.0,69.0,44246.0,104.0,44419.0,0.48120300751879697,0.6153846153846154,0.540084388185654,23.413404173889553,6898.920000000002,2466.989187388988
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_profundo,0.2,79.0,5.0,54.0,44281.0,84.0,44419.0,0.5939849624060151,0.9404761904761905,0.728110599078341,18.91082644814156,6500.070000000005,1938.5132770870339
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_reciente_3a,0.048851334059980885,72.0,37.0,61.0,44249.0,109.0,44419.0,0.5413533834586466,0.6605504587155964,0.5950413223140496,24.53904860532655,6789.080000000005,2232.135368561279
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_reciente_profundo,0.12,74.0,7.0,59.0,44279.0,81.0,44419.0,0.556390977443609,0.9135802469135802,0.6915887850467289,18.23543978927936,7194.290000000003,2085.6719138543517
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_revisado_contexto,0.2783823226253917,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15863.690000000002,2939.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_revisado_reciente,0.1136574265016612,70.0,40.0,63.0,44246.0,110.0,44419.0,0.5263157894736842,0.6363636363636364,0.5761316872427984,24.76417749161395,6697.8800000000065,2297.598823268206
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,25,fixed_training_mean,rf_variables_revisadas,0.048107791790953695,82.0,21.0,51.0,44265.0,103.0,44419.0,0.6165413533834586,0.7961165048543689,0.6949152542372882,23.188275287602153,6236.040000000003,1901.818095026643
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,r1_pesos_clase,0.671278730465911,58.0,144.0,75.0,44142.0,202.0,44419.0,0.43609022556390975,0.2871287128712871,0.34626865671641793,45.4760350300547,9756.830000000002,2948.379551509769
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,r1_sin_balanceo,0.2894350813463686,43.0,6.0,90.0,44280.0,49.0,44419.0,0.3233082706766917,0.8775510204081632,0.4725274725274725,11.031315428082577,16054.720000000001,2957.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,r1_smotenc,0.5271774704782441,60.0,148.0,73.0,44138.0,208.0,44419.0,0.45112781954887216,0.28846153846153844,0.3519061583577713,46.82680834777911,9641.080000000005,2903.9160968028423
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,r1_submuestreo,0.5672976146647215,64.0,142.0,69.0,44144.0,206.0,44419.0,0.48120300751879697,0.3106796116504854,0.3775811209439528,46.376550575204305,5309.440000000006,2772.989187388988
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_actualizado,0.05540740655643118,78.0,40.0,55.0,44246.0,118.0,44419.0,0.5864661654135338,0.6610169491525424,0.6215139442231076,26.565208581913144,6475.510000000004,2071.7450044404977
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_actualizado_contexto,0.1686088121683541,52.0,0.0,81.0,44286.0,52.0,44419.0,0.39097744360902253,1.0,0.5621621621621622,11.706702086944777,10006.150000000003,2685.7699156305507
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_peso10_reciente,0.07822443411893754,78.0,100.0,55.0,44186.0,178.0,44419.0,0.5864661654135338,0.43820224719101125,0.5016077170418006,40.07294175915712,5335.870000000006,2251.7450044404977
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_profundo,0.085,87.0,46.0,46.0,44240.0,133.0,44419.0,0.6541353383458647,0.6541353383458647,0.6541353383458647,29.942141876224138,5314.180000000006,1835.6594582593252
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_reciente_3a,0.03785462832551298,76.0,69.0,57.0,44217.0,145.0,44419.0,0.5714285714285714,0.5241379310344828,0.5467625899280576,32.643688511672934,6379.270000000006,2215.208459147425
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_reciente_profundo,0.065,80.0,55.0,53.0,44231.0,135.0,44419.0,0.6015037593984962,0.5925925925925926,0.5970149253731343,30.392399648798936,6128.2800000000025,2060.2815497335705
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_revisado_contexto,0.2783823226253917,43.0,0.0,90.0,44286.0,43.0,44419.0,0.3233082706766917,1.0,0.48863636363636365,9.68054211035818,15863.690000000002,2939.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_revisado_reciente,0.09243139700443562,80.0,71.0,53.0,44215.0,151.0,44419.0,0.6015037593984962,0.5298013245033113,0.5633802816901409,33.99446182939733,5189.260000000006,2108.2815497335705
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,50,fixed_training_mean,rf_variables_revisadas,0.025249642946088904,89.0,63.0,44.0,44223.0,152.0,44419.0,0.6691729323308271,0.5855263157894737,0.624561403508772,34.21959071568473,4713.670000000004,1830.196003552398
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,r1_pesos_clase,0.5721647531391839,81.0,326.0,52.0,43960.0,407.0,44419.0,0.6090225563909775,0.19901719901719903,0.3,91.62745671897162,6611.390000000005,2845.049822380107
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,r1_sin_balanceo,0.2894350813463686,43.0,6.0,90.0,44280.0,49.0,44419.0,0.3233082706766917,0.8775510204081632,0.4725274725274725,11.031315428082577,16054.720000000001,2957.855461811723
2016,30,3.0,0.25,31.23172735346359,124.92690941385436,100,fixed_training_mean,r1_smotenc,0.5271774704782441,60.0,148.0,73.0,44138.0,208.0,44419.0,0.45112781954887216,0.28846153846153844,0.3519061583577713,46.82680834777911,9641.080000000005,2903.9160968028423
