evaluation_year,candidate,round,cost_fn,capacity_per_10000,threshold,validation_tp,validation_fp,validation_fn,validation_cost,validation_alerts_per_10000,tp,fp,fn,tn,rows,precision,recall,f1,alerts,alerts_per_10000,fp_per_10000,cost
2016,rf_actualizado,R2_new_fit,50,10,0.23388382358654777,44.0,0.0,89.0,4450,9.90567099664558,62,4,164,87555,87785,0.9393939393939394,0.2743362831858407,0.4246575342465753,66,7.518368741812383,0.4556587116249929,8204
2016,rf_actualizado,R2_new_fit,50,25,0.05822997213404287,76.0,35.0,57.0,2885,24.989306377901347,119,87,107,87472,87785,0.5776699029126213,0.5265486725663717,0.5509259259259259,206,23.466423648687133,9.910576977843595,5437
2016,rf_actualizado,R2_new_fit,50,50,0.03005134307834322,84.0,136.0,49.0,2586,49.5283549832279,140,234,86,87325,87785,0.37433155080213903,0.6194690265486725,0.4666666666666667,374,42.60408953693683,26.656034630062084,4534
2016,rf_actualizado,R2_new_fit,50,100,0.01959065016050786,88.0,315.0,45.0,2565,90.72694117382203,148,557,78,87002,87785,0.2099290780141844,0.6548672566371682,0.317937701396348,705,80.309847923905,63.45047559378026,4457
2016,rf_actualizado,R2_new_fit,50,250,0.01766872843756953,90.0,397.0,43.0,2547,109.63776762196358,149,682,77,86877,87785,0.1793020457280385,0.6592920353982301,0.28192999053926204,831,94.66309734009226,77.68981033206128,4532
2016,rf_actualizado,R2_new_fit,100,10,0.23388382358654777,44.0,0.0,89.0,8900,9.90567099664558,62,4,164,87555,87785,0.9393939393939394,0.2743362831858407,0.4246575342465753,66,7.518368741812383,0.4556587116249929,16404
2016,rf_actualizado,R2_new_fit,100,25,0.05822997213404287,76.0,35.0,57.0,5735,24.989306377901347,119,87,107,87472,87785,0.5776699029126213,0.5265486725663717,0.5509259259259259,206,23.466423648687133,9.910576977843595,10787
2016,rf_actualizado,R2_new_fit,100,50,0.03005134307834322,84.0,136.0,49.0,5036,49.5283549832279,140,234,86,87325,87785,0.37433155080213903,0.6194690265486725,0.4666666666666667,374,42.60408953693683,26.656034630062084,8834
2016,rf_actualizado,R2_new_fit,100,100,0.01959065016050786,88.0,315.0,45.0,4815,90.72694117382203,148,557,78,87002,87785,0.2099290780141844,0.6548672566371682,0.317937701396348,705,80.309847923905,63.45047559378026,8357
2016,rf_actualizado,R2_new_fit,100,250,0.012900155925023471,97.0,925.0,36.0,4525,230.08172178572235,157,1421,69,86138,87785,0.09949302915082382,0.6946902654867256,0.17405764966740578,1578,179.7573617360597,161.87275730477873,8321
2016,rf_reciente_3a,R2_new_fit,5,10,0.13933387157034846,44.0,0.0,89.0,445,9.90567099664558,63,9,163,87550,87785,0.875,0.27876106194690264,0.4228187919463087,72,8.201856809249872,1.025232101156234,824
2016,rf_reciente_3a,R2_new_fit,5,25,0.048851334059980885,72.0,37.0,61.0,342,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,774
2016,rf_reciente_3a,R2_new_fit,5,50,0.048851334059980885,72.0,37.0,61.0,342,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,774
2016,rf_reciente_3a,R2_new_fit,5,100,0.048851334059980885,72.0,37.0,61.0,342,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,774
2016,rf_reciente_3a,R2_new_fit,5,250,0.048851334059980885,72.0,37.0,61.0,342,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,774
2016,rf_reciente_3a,R2_new_fit,10,10,0.13933387157034846,44.0,0.0,89.0,890,9.90567099664558,63,9,163,87550,87785,0.875,0.27876106194690264,0.4228187919463087,72,8.201856809249872,1.025232101156234,1639
2016,rf_reciente_3a,R2_new_fit,10,25,0.048851334059980885,72.0,37.0,61.0,647,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,1459
2016,rf_reciente_3a,R2_new_fit,10,50,0.03785462832551298,76.0,69.0,57.0,639,32.643688511672934,101,133,125,87426,87785,0.43162393162393164,0.4469026548672566,0.4391304347826087,234,26.656034630062084,15.150652161531013,1383
2016,rf_reciente_3a,R2_new_fit,10,100,0.03785462832551298,76.0,69.0,57.0,639,32.643688511672934,101,133,125,87426,87785,0.43162393162393164,0.4469026548672566,0.4391304347826087,234,26.656034630062084,15.150652161531013,1383
2016,rf_reciente_3a,R2_new_fit,10,250,0.03785462832551298,76.0,69.0,57.0,639,32.643688511672934,101,133,125,87426,87785,0.43162393162393164,0.4469026548672566,0.4391304347826087,234,26.656034630062084,15.150652161531013,1383
2016,rf_reciente_3a,R2_new_fit,25,10,0.13933387157034846,44.0,0.0,89.0,2225,9.90567099664558,63,9,163,87550,87785,0.875,0.27876106194690264,0.4228187919463087,72,8.201856809249872,1.025232101156234,4084
2016,rf_reciente_3a,R2_new_fit,25,25,0.048851334059980885,72.0,37.0,61.0,1562,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,3514
2016,rf_reciente_3a,R2_new_fit,25,50,0.03129941427052935,78.0,100.0,55.0,1475,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,3099
2016,rf_reciente_3a,R2_new_fit,25,100,0.03129941427052935,78.0,100.0,55.0,1475,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,3099
2016,rf_reciente_3a,R2_new_fit,25,250,0.03129941427052935,78.0,100.0,55.0,1475,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,3099
2016,rf_reciente_3a,R2_new_fit,50,10,0.13933387157034846,44.0,0.0,89.0,4450,9.90567099664558,63,9,163,87550,87785,0.875,0.27876106194690264,0.4228187919463087,72,8.201856809249872,1.025232101156234,8159
2016,rf_reciente_3a,R2_new_fit,50,25,0.048851334059980885,72.0,37.0,61.0,3087,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,6939
2016,rf_reciente_3a,R2_new_fit,50,50,0.03129941427052935,78.0,100.0,55.0,2850,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,5999
2016,rf_reciente_3a,R2_new_fit,50,100,0.03129941427052935,78.0,100.0,55.0,2850,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,5999
2016,rf_reciente_3a,R2_new_fit,50,250,0.03129941427052935,78.0,100.0,55.0,2850,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,5999
2016,rf_reciente_3a,R2_new_fit,100,10,0.13933387157034846,44.0,0.0,89.0,8900,9.90567099664558,63,9,163,87550,87785,0.875,0.27876106194690264,0.4228187919463087,72,8.201856809249872,1.025232101156234,16309
2016,rf_reciente_3a,R2_new_fit,100,25,0.048851334059980885,72.0,37.0,61.0,6137,24.53904860532655,89,89,137,87470,87785,0.5,0.3938053097345133,0.4405940594059406,178,20.276812667312182,10.138406333656091,13789
2016,rf_reciente_3a,R2_new_fit,100,50,0.03129941427052935,78.0,100.0,55.0,5600,40.07294175915712,110,199,116,87360,87785,0.3559870550161812,0.48672566371681414,0.411214953271028,309,35.1996354730307,22.669020903343394,11799
2016,rf_reciente_3a,R2_new_fit,100,100,0.02024716335353092,81.0,281.0,52.0,5481,81.49665683603862,122,482,104,87077,87785,0.20198675496688742,0.5398230088495575,0.29397590361445786,604,68.80446545537393,54.90687475081164,10882
2016,rf_reciente_3a,R2_new_fit,100,250,0.011666859125245805,92.0,1018.0,41.0,5118,249.8930637790135,143,1613,83,85946,87785,0.08143507972665148,0.6327433628318584,0.1442986881937437,1756,200.03417440337188,183.74437546277838,9913
2016,rf_profundo,R2_new_fit,5,10,0.61,43.0,0.0,90.0,450,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,825
2016,rf_profundo,R2_new_fit,5,25,0.2,79.0,5.0,54.0,275,18.910826448141563,118,21,108,87538,87785,0.8489208633093526,0.5221238938053098,0.6465753424657534,139,15.834140228968502,2.3922082360312125,561
2016,rf_profundo,R2_new_fit,5,50,0.2,79.0,5.0,54.0,275,18.910826448141563,118,21,108,87538,87785,0.8489208633093526,0.5221238938053098,0.6465753424657534,139,15.834140228968502,2.3922082360312125,561
2016,rf_profundo,R2_new_fit,5,100,0.2,79.0,5.0,54.0,275,18.910826448141563,118,21,108,87538,87785,0.8489208633093526,0.5221238938053098,0.6465753424657534,139,15.834140228968502,2.3922082360312125,561
2016,rf_profundo,R2_new_fit,5,250,0.2,79.0,5.0,54.0,275,18.910826448141563,118,21,108,87538,87785,0.8489208633093526,0.5221238938053098,0.6465753424657534,139,15.834140228968502,2.3922082360312125,561
2016,rf_profundo,R2_new_fit,10,10,0.61,43.0,0.0,90.0,900,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,1650
2016,rf_profundo,R2_new_fit,10,25,0.2,79.0,5.0,54.0,545,18.910826448141563,118,21,108,87538,87785,0.8489208633093526,0.5221238938053098,0.6465753424657534,139,15.834140228968502,2.3922082360312125,1101
2016,rf_profundo,R2_new_fit,10,50,0.085,87.0,46.0,46.0,506,29.942141876224138,140,87,86,87472,87785,0.6167400881057269,0.6194690265486725,0.6181015452538632,227,25.858631884718346,9.910576977843595,947
2016,rf_profundo,R2_new_fit,10,100,0.085,87.0,46.0,46.0,506,29.942141876224138,140,87,86,87472,87785,0.6167400881057269,0.6194690265486725,0.6181015452538632,227,25.858631884718346,9.910576977843595,947
2016,rf_profundo,R2_new_fit,10,250,0.085,87.0,46.0,46.0,506,29.942141876224138,140,87,86,87472,87785,0.6167400881057269,0.6194690265486725,0.6181015452538632,227,25.858631884718346,9.910576977843595,947
2016,rf_profundo,R2_new_fit,25,10,0.61,43.0,0.0,90.0,2250,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,4125
2016,rf_profundo,R2_new_fit,25,25,0.115,80.0,28.0,53.0,1353,24.313919719039152,134,50,92,87509,87785,0.7282608695652174,0.5929203539823009,0.6536585365853659,184,20.960300734749673,5.695733895312411,2350
2016,rf_profundo,R2_new_fit,25,50,0.06,90.0,112.0,43.0,1187,45.4760350300547,150,192,76,87367,87785,0.43859649122807015,0.6637168141592921,0.528169014084507,342,38.958819843936894,21.87161815799966,2092
2016,rf_profundo,R2_new_fit,25,100,0.04,98.0,256.0,35.0,1131,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,2287
2016,rf_profundo,R2_new_fit,25,250,0.04,98.0,256.0,35.0,1131,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,2287
2016,rf_profundo,R2_new_fit,50,10,0.61,43.0,0.0,90.0,4500,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,8250
2016,rf_profundo,R2_new_fit,50,25,0.115,80.0,28.0,53.0,2678,24.313919719039152,134,50,92,87509,87785,0.7282608695652174,0.5929203539823009,0.6536585365853659,184,20.960300734749673,5.695733895312411,4650
2016,rf_profundo,R2_new_fit,50,50,0.06,90.0,112.0,43.0,2262,45.4760350300547,150,192,76,87367,87785,0.43859649122807015,0.6637168141592921,0.528169014084507,342,38.958819843936894,21.87161815799966,3992
2016,rf_profundo,R2_new_fit,50,100,0.04,98.0,256.0,35.0,2006,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,4137
2016,rf_profundo,R2_new_fit,50,250,0.04,98.0,256.0,35.0,2006,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,4137
2016,rf_profundo,R2_new_fit,100,10,0.61,43.0,0.0,90.0,9000,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,16500
2016,rf_profundo,R2_new_fit,100,25,0.115,80.0,28.0,53.0,5328,24.313919719039152,134,50,92,87509,87785,0.7282608695652174,0.5929203539823009,0.6536585365853659,184,20.960300734749673,5.695733895312411,9250
2016,rf_profundo,R2_new_fit,100,50,0.06,90.0,112.0,43.0,4412,45.4760350300547,150,192,76,87367,87785,0.43859649122807015,0.6637168141592921,0.528169014084507,342,38.958819843936894,21.87161815799966,7792
2016,rf_profundo,R2_new_fit,100,100,0.04,98.0,256.0,35.0,3756,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,7837
2016,rf_profundo,R2_new_fit,100,250,0.04,98.0,256.0,35.0,3756,79.69562574573943,152,437,74,87122,87785,0.25806451612903225,0.672566371681416,0.37300613496932516,589,67.0957452867802,49.780714245030474,7837
2016,rf_reciente_profundo,R2_new_fit,5,10,0.325,43.0,0.0,90.0,450,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,825
2016,rf_reciente_profundo,R2_new_fit,5,25,0.12,74.0,7.0,59.0,302,18.23543978927936,104,26,122,87533,87785,0.8,0.46017699115044247,0.5842696629213483,130,14.808908127812268,2.9617816255624536,636
2016,rf_reciente_profundo,R2_new_fit,5,50,0.12,74.0,7.0,59.0,302,18.23543978927936,104,26,122,87533,87785,0.8,0.46017699115044247,0.5842696629213483,130,14.808908127812268,2.9617816255624536,636
2016,rf_reciente_profundo,R2_new_fit,5,100,0.12,74.0,7.0,59.0,302,18.23543978927936,104,26,122,87533,87785,0.8,0.46017699115044247,0.5842696629213483,130,14.808908127812268,2.9617816255624536,636
2016,rf_reciente_profundo,R2_new_fit,5,250,0.12,74.0,7.0,59.0,302,18.23543978927936,104,26,122,87533,87785,0.8,0.46017699115044247,0.5842696629213483,130,14.808908127812268,2.9617816255624536,636
2016,rf_reciente_profundo,R2_new_fit,10,10,0.325,43.0,0.0,90.0,900,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,1650
2016,rf_reciente_profundo,R2_new_fit,10,25,0.12,74.0,7.0,59.0,597,18.23543978927936,104,26,122,87533,87785,0.8,0.46017699115044247,0.5842696629213483,130,14.808908127812268,2.9617816255624536,1246
2016,rf_reciente_profundo,R2_new_fit,10,50,0.065,80.0,55.0,53.0,585,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,1153
2016,rf_reciente_profundo,R2_new_fit,10,100,0.065,80.0,55.0,53.0,585,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,1153
2016,rf_reciente_profundo,R2_new_fit,10,250,0.065,80.0,55.0,53.0,585,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,1153
2016,rf_reciente_profundo,R2_new_fit,25,10,0.325,43.0,0.0,90.0,2250,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,4125
2016,rf_reciente_profundo,R2_new_fit,25,25,0.085,76.0,29.0,57.0,1454,23.63853306017695,113,49,113,87510,87785,0.6975308641975309,0.5,0.5824742268041238,162,18.454177820812212,5.581819217406163,2874
2016,rf_reciente_profundo,R2_new_fit,25,50,0.065,80.0,55.0,53.0,1380,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,2758
2016,rf_reciente_profundo,R2_new_fit,25,100,0.065,80.0,55.0,53.0,1380,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,2758
2016,rf_reciente_profundo,R2_new_fit,25,250,0.065,80.0,55.0,53.0,1380,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,2758
2016,rf_reciente_profundo,R2_new_fit,50,10,0.325,43.0,0.0,90.0,4500,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,8250
2016,rf_reciente_profundo,R2_new_fit,50,25,0.085,76.0,29.0,57.0,2879,23.63853306017695,113,49,113,87510,87785,0.6975308641975309,0.5,0.5824742268041238,162,18.454177820812212,5.581819217406163,5699
2016,rf_reciente_profundo,R2_new_fit,50,50,0.065,80.0,55.0,53.0,2705,30.39239964879894,119,83,107,87476,87785,0.5891089108910891,0.5265486725663717,0.5560747663551402,202,23.01076493706214,9.454918266218602,5433
2016,rf_reciente_profundo,R2_new_fit,50,100,0.045,85.0,238.0,48.0,2638,72.71663027083005,128,330,98,87229,87785,0.2794759825327511,0.5663716814159292,0.3742690058479532,458,52.17292248106168,37.59184370906191,5230
2016,rf_reciente_profundo,R2_new_fit,50,250,0.045,85.0,238.0,48.0,2638,72.71663027083005,128,330,98,87229,87785,0.2794759825327511,0.5663716814159292,0.3742690058479532,458,52.17292248106168,37.59184370906191,5230
2016,rf_reciente_profundo,R2_new_fit,100,10,0.325,43.0,0.0,90.0,9000,9.68054211035818,61,0,165,87559,87785,1.0,0.26991150442477874,0.4250871080139373,61,6.948795352281142,0.0,16500
2016,rf_reciente_profundo,R2_new_fit,100,25,0.085,76.0,29.0,57.0,5729,23.63853306017695,113,49,113,87510,87785,0.6975308641975309,0.5,0.5824742268041238,162,18.454177820812212,5.581819217406163,11349
2016,rf_reciente_profundo,R2_new_fit,100,50,0.055,81.0,113.0,52.0,5313,43.675003939755506,123,148,103,87411,87785,0.45387453874538747,0.5442477876106194,0.4949698189134809,271,30.870877712593266,16.859372330124735,10448
2016,rf_reciente_profundo,R2_new_fit,100,100,0.045,85.0,238.0,48.0,5038,72.71663027083005,128,330,98,87229,87785,0.2794759825327511,0.5663716814159292,0.3742690058479532,458,52.17292248106168,37.59184370906191,10130
2016,rf_reciente_profundo,R2_new_fit,100,250,0.045,85.0,238.0,48.0,5038,72.71663027083005,128,330,98,87229,87785,0.2794759825327511,0.5663716814159292,0.3742690058479532,458,52.17292248106168,37.59184370906191,10130
2016,rf_peso10_reciente,R2_new_fit,5,10,0.19711653497485873,42.0,2.0,91.0,457,9.90567099664558,68,15,158,87544,87785,0.8192771084337349,0.3008849557522124,0.4401294498381877,83,9.454918266218602,1.7087201685937232,805
2016,rf_peso10_reciente,R2_new_fit,5,25,0.11840242760779195,62.0,25.0,71.0,380,19.586213107003758,90,70,136,87489,87785,0.5625,0.39823008849557523,0.46632124352331605,160,18.226348464999717,7.974027453437375,750
2016,rf_peso10_reciente,R2_new_fit,5,50,0.08300476662990341,76.0,87.0,57.0,372,36.69600846484612,115,186,111,87373,87785,0.38205980066445183,0.5088495575221239,0.4364326375711575,301,34.28831804978071,21.18813009056217,741
2016,rf_peso10_reciente,R2_new_fit,5,100,0.08300476662990341,76.0,87.0,57.0,372,36.69600846484612,115,186,111,87373,87785,0.38205980066445183,0.5088495575221239,0.4364326375711575,301,34.28831804978071,21.18813009056217,741
2016,rf_peso10_reciente,R2_new_fit,5,250,0.08300476662990341,76.0,87.0,57.0,372,36.69600846484612,115,186,111,87373,87785,0.38205980066445183,0.5088495575221239,0.4364326375711575,301,34.28831804978071,21.18813009056217,741
2016,rf_peso10_reciente,R2_new_fit,10,10,0.19711653497485873,42.0,2.0,91.0,912,9.90567099664558,68,15,158,87544,87785,0.8192771084337349,0.3008849557522124,0.4401294498381877,83,9.454918266218602,1.7087201685937232,1595
2016,rf_peso10_reciente,R2_new_fit,10,25,0.10857690850978655,64.0,40.0,69.0,730,23.413404173889553,100,90,126,87469,87785,0.5263157894736842,0.4424778761061947,0.4807692307692308,190,21.64378880218716,10.25232101156234,1350
2016,rf_peso10_reciente,R2_new_fit,10,50,0.07822443411893754,78.0,100.0,55.0,650,40.07294175915712,118,214,108,87345,87785,0.35542168674698793,0.5221238938053098,0.4229390681003584,332,37.81967306487441,24.37774107193712,1294
2016,rf_peso10_reciente,R2_new_fit,10,100,0.07822443411893754,78.0,100.0,55.0,650,40.07294175915712,118,214,108,87345,87785,0.35542168674698793,0.5221238938053098,0.4229390681003584,332,37.81967306487441,24.37774107193712,1294
2016,rf_peso10_reciente,R2_new_fit,10,250,0.07822443411893754,78.0,100.0,55.0,650,40.07294175915712,118,214,108,87345,87785,0.35542168674698793,0.5221238938053098,0.4229390681003584,332,37.81967306487441,24.37774107193712,1294
2016,rf_peso10_reciente,R2_new_fit,25,10,0.19711653497485873,42.0,2.0,91.0,2277,9.90567099664558,68,15,158,87544,87785,0.8192771084337349,0.3008849557522124,0.4401294498381877,83,9.454918266218602,1.7087201685937232,3965
2016,rf_peso10_reciente,R2_new_fit,25,25,0.10857690850978655,64.0,40.0,69.0,1765,23.413404173889553,100,90,126,87469,87785,0.5263157894736842,0.4424778761061947,0.4807692307692308,190,21.64378880218716,10.25232101156234,3240
2016,rf_peso10_reciente,R2_new_fit,25,50,0.07041850349415,81.0,130.0,52.0,1430,47.5021950066413,120,263,106,87296,87785,0.3133159268929504,0.5309734513274337,0.39408866995073893,383,43.62932163809307,29.959560289343283,2913
2016,rf_peso10_reciente,R2_new_fit,25,100,0.06060234341944674,86.0,196.0,47.0,1371,63.48634593304667,127,380,99,87179,87785,0.2504930966469428,0.5619469026548672,0.34652114597544337,507,57.754741698467846,43.28757760437432,2855
2016,rf_peso10_reciente,R2_new_fit,25,250,0.039449727728221556,101.0,529.0,32.0,1329,141.83119836106172,147,1084,79,86475,87785,0.11941510966693746,0.6504424778761062,0.20178448867536034,1231,140.22896850259156,123.48351085037307,3059
2016,rf_peso10_reciente,R2_new_fit,50,10,0.19711653497485873,42.0,2.0,91.0,4552,9.90567099664558,68,15,158,87544,87785,0.8192771084337349,0.3008849557522124,0.4401294498381877,83,9.454918266218602,1.7087201685937232,7915
2016,rf_peso10_reciente,R2_new_fit,50,25,0.10857690850978655,64.0,40.0,69.0,3490,23.413404173889553,100,90,126,87469,87785,0.5263157894736842,0.4424778761061947,0.4807692307692308,190,21.64378880218716,10.25232101156234,6390
2016,rf_peso10_reciente,R2_new_fit,50,50,0.07041850349415,81.0,130.0,52.0,2730,47.5021950066413,120,263,106,87296,87785,0.3133159268929504,0.5309734513274337,0.39408866995073893,383,43.62932163809307,29.959560289343283,5563
2016,rf_peso10_reciente,R2_new_fit,50,100,0.04843411355300705,89.0,343.0,44.0,2543,97.25567887615661,135,656,91,86903,87785,0.1706700379266751,0.5973451327433629,0.26548672566371684,791,90.10651022384233,74.72802870649883,5206
2016,rf_peso10_reciente,R2_new_fit,50,250,0.039449727728221556,101.0,529.0,32.0,2129,141.83119836106172,147,1084,79,86475,87785,0.11941510966693746,0.6504424778761062,0.20178448867536034,1231,140.22896850259156,123.48351085037307,5034
2016,rf_peso10_reciente,R2_new_fit,100,10,0.19711653497485873,42.0,2.0,91.0,9102,9.90567099664558,68,15,158,87544,87785,0.8192771084337349,0.3008849557522124,0.4401294498381877,83,9.454918266218602,1.7087201685937232,15815
2016,rf_peso10_reciente,R2_new_fit,100,25,0.10857690850978655,64.0,40.0,69.0,6940,23.413404173889553,100,90,126,87469,87785,0.5263157894736842,0.4424778761061947,0.4807692307692308,190,21.64378880218716,10.25232101156234,12690
2016,rf_peso10_reciente,R2_new_fit,100,50,0.07041850349415,81.0,130.0,52.0,5330,47.5021950066413,120,263,106,87296,87785,0.3133159268929504,0.5309734513274337,0.39408866995073893,383,43.62932163809307,29.959560289343283,10863
2016,rf_peso10_reciente,R2_new_fit,100,100,0.04843411355300705,89.0,343.0,44.0,4743,97.25567887615661,135,656,91,86903,87785,0.1706700379266751,0.5973451327433629,0.26548672566371684,791,90.10651022384233,74.72802870649883,9756
2016,rf_peso10_reciente,R2_new_fit,100,250,0.03501309281918662,103.0,684.0,30.0,3684,177.17643350818344,152,1334,74,86225,87785,0.10228802153432032,0.672566371681416,0.17757009345794392,1486,169.27721136868485,151.9621803269351,8734
2016,rf_variables_revisadas,R2_new_fit,5,10,0.3204328088640677,44.0,0.0,89.0,445,9.90567099664558,68,0,158,87559,87785,1.0,0.3008849557522124,0.46258503401360546,68,7.7461980976248785,0.0,790
2016,rf_variables_revisadas,R2_new_fit,5,25,0.048107791790953695,82.0,21.0,51.0,276,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,531
2016,rf_variables_revisadas,R2_new_fit,5,50,0.048107791790953695,82.0,21.0,51.0,276,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,531
2016,rf_variables_revisadas,R2_new_fit,5,100,0.048107791790953695,82.0,21.0,51.0,276,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,531
2016,rf_variables_revisadas,R2_new_fit,5,250,0.048107791790953695,82.0,21.0,51.0,276,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,531
2016,rf_variables_revisadas,R2_new_fit,10,10,0.3204328088640677,44.0,0.0,89.0,890,9.90567099664558,68,0,158,87559,87785,1.0,0.3008849557522124,0.46258503401360546,68,7.7461980976248785,0.0,1580
2016,rf_variables_revisadas,R2_new_fit,10,25,0.048107791790953695,82.0,21.0,51.0,531,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,1011
2016,rf_variables_revisadas,R2_new_fit,10,50,0.025249642946088904,89.0,63.0,44.0,503,34.21959071568473,146,130,80,87429,87785,0.5289855072463768,0.6460176991150443,0.5816733067729084,276,31.44045110212451,14.808908127812268,930
2016,rf_variables_revisadas,R2_new_fit,10,100,0.025249642946088904,89.0,63.0,44.0,503,34.21959071568473,146,130,80,87429,87785,0.5289855072463768,0.6460176991150443,0.5816733067729084,276,31.44045110212451,14.808908127812268,930
2016,rf_variables_revisadas,R2_new_fit,10,250,0.025249642946088904,89.0,63.0,44.0,503,34.21959071568473,146,130,80,87429,87785,0.5289855072463768,0.6460176991150443,0.5816733067729084,276,31.44045110212451,14.808908127812268,930
2016,rf_variables_revisadas,R2_new_fit,25,10,0.3204328088640677,44.0,0.0,89.0,2225,9.90567099664558,68,0,158,87559,87785,1.0,0.3008849557522124,0.46258503401360546,68,7.7461980976248785,0.0,3950
2016,rf_variables_revisadas,R2_new_fit,25,25,0.048107791790953695,82.0,21.0,51.0,1296,23.188275287602153,130,51,96,87508,87785,0.7182320441988951,0.5752212389380531,0.6388206388206388,181,20.61855670103093,5.809648573218659,2451
2016,rf_variables_revisadas,R2_new_fit,25,50,0.017444595171504994,93.0,123.0,40.0,1123,48.627839438078304,155,231,71,87328,87785,0.4015544041450777,0.6858407079646017,0.5065359477124183,386,43.971065671811814,26.314290596343337,2006
