evaluation_year,candidate,round,capacity_validation_per_10000,threshold,validation_tp,validation_fp,validation_recall,validation_alerts_per_10000,tp,fp,fn,tn,rows,precision,recall,f1,alerts,alerts_per_10000,fp_per_10000
2016,rf_revisado_contexto,new_context,25,0.26931538683661244,44.0,19.0,0.3308270676691729,14.18311983610617,62,35,164,87524,87785,0.6391752577319587,0.2743362831858407,0.38390092879256965,97,11.049723756906078,3.9870137267186876
2016,rf_revisado_contexto,new_context,50,0.2599456977113746,45.0,107.0,0.3383458646616541,34.21959071568473,64,239,162,87320,87785,0.21122112211221122,0.2831858407079646,0.24196597353497165,303,34.51614740559321,27.225608019593324
2016,rf_revisado_contexto,new_context,100,0.25573723151790606,47.0,197.0,0.3533834586466165,54.931448254125485,66,506,160,87053,87785,0.11538461538461539,0.2920353982300885,0.16541353383458646,572,65.15919576237398,57.6408270205616
2016,rf_revisado_contexto,new_context,250,0.23704500360891148,49.0,856.0,0.3684210526315789,203.74164209009658,70,2060,156,85499,87785,0.03286384976525822,0.30973451327433627,0.059422750424448216,2130,242.63826394030872,234.66423648687135
2019,r1_pesos_clase,previous,10,0.8284292233933526,2.0,30.0,0.028985507246376812,7.214356569573452,0,31,123,73294,73448,0.0,0.0,0.0,31,4.220673129288748,4.220673129288748
2019,r1_pesos_clase,previous,25,0.8284292233933526,2.0,30.0,0.028985507246376812,7.214356569573452,0,31,123,73294,73448,0.0,0.0,0.0,31,4.220673129288748,4.220673129288748
2019,r1_pesos_clase,previous,50,0.7110721382674425,3.0,153.0,0.043478260869565216,35.16998827667058,0,162,123,73163,73448,0.0,0.0,0.0,162,22.056420869186365,22.056420869186365
2019,r1_pesos_clase,previous,100,0.7110721382674425,3.0,153.0,0.043478260869565216,35.16998827667058,0,162,123,73163,73448,0.0,0.0,0.0,162,22.056420869186365,22.056420869186365
2019,r1_pesos_clase,previous,250,0.5403500690995576,4.0,705.0,0.057971014492753624,159.84308774461178,0,998,123,72327,73448,0.0,0.0,0.0,998,135.8784446138765,135.8784446138765
2019,r1_sin_balanceo,previous,10,0.038072626728914497,5.0,32.0,0.07246376811594203,8.341599783569302,5,63,118,73262,73448,0.07352941176470588,0.04065040650406504,0.05235602094240838,68,9.258250735214029,8.577497004683586
2019,r1_sin_balanceo,previous,25,0.02080409523318332,9.0,100.0,0.13043478260869565,24.573902065109564,10,164,113,73161,73448,0.05747126436781609,0.08130081300813008,0.06734006734006734,174,23.690229822459425,22.32872236139854
2019,r1_sin_balanceo,previous,50,0.015000450281034153,12.0,182.0,0.17391304347826086,43.737036703039045,13,297,110,73028,73448,0.041935483870967745,0.10569105691056911,0.06004618937644342,310,42.20673129288748,40.43677159350833
2019,r1_sin_balanceo,previous,100,0.012661664476534901,15.0,284.0,0.21739130434782608,67.40914419695193,13,452,110,72873,73448,0.02795698924731183,0.10569105691056911,0.04421768707482993,465,63.310096939331224,61.540137239952074
2019,r1_sin_balanceo,previous,250,0.007908661271132105,17.0,905.0,0.2463768115942029,207.86364866083505,19,1380,104,71945,73448,0.013581129378127233,0.15447154471544716,0.024967148488830485,1399,190.47489380241802,187.88802962640236
2019,r1_smotenc,previous,10,0.6455043286727485,1.0,29.0,0.014492753623188406,6.763459283975111,0,26,123,73299,73448,0.0,0.0,0.0,26,3.5399193987583053,3.5399193987583053
2019,r1_smotenc,previous,25,0.5462174785417264,3.0,102.0,0.043478260869565216,23.67210749391289,0,118,123,73207,73448,0.0,0.0,0.0,118,16.065788040518463,16.065788040518463
2019,r1_smotenc,previous,50,0.501051148614784,4.0,183.0,0.057971014492753624,42.158896203444854,0,236,123,73089,73448,0.0,0.0,0.0,236,32.131576081036926,32.131576081036926
2019,r1_smotenc,previous,100,0.4415863257490677,5.0,304.0,0.07246376811594203,69.66363062494364,0,417,123,72908,73448,0.0,0.0,0.0,417,56.774861126238974,56.774861126238974
2019,r1_smotenc,previous,250,0.3138549140720721,6.0,857.0,0.08695652173913043,194.562178735684,0,1328,123,71997,73448,0.0,0.0,0.0,1328,180.80819082888576,180.80819082888576
2019,r1_submuestreo,previous,10,0.8549467147522368,1.0,1.0,0.014492753623188406,0.45089728559834075,0,0,123,73325,73448,0.0,0.0,0.0,0,0.0,0.0
2019,r1_submuestreo,previous,25,0.6217115428311037,3.0,91.0,0.043478260869565216,21.192172423122013,0,141,123,73184,73448,0.0,0.0,0.0,141,19.1972552009585,19.1972552009585
2019,r1_submuestreo,previous,50,0.5571162502509844,4.0,201.0,0.057971014492753624,46.21697177382992,0,258,123,73067,73448,0.0,0.0,0.0,258,35.126892495370875,35.126892495370875
2019,r1_submuestreo,previous,100,0.5571162502509844,4.0,201.0,0.057971014492753624,46.21697177382992,0,258,123,73067,73448,0.0,0.0,0.0,258,35.126892495370875,35.126892495370875
2019,r1_submuestreo,previous,250,0.3632098908278223,5.0,975.0,0.07246376811594203,220.93966994318694,1,1565,122,71760,73448,0.0006385696040868455,0.008130081300813009,0.0011841326228537595,1566,213.21206840213483,213.07591765602876
2019,rf_actualizado,previous,10,0.032894580458510195,9.0,31.0,0.13043478260869565,9.017945711966814,10,65,113,73260,73448,0.13333333333333333,0.08130081300813008,0.10101010101010101,75,10.21130595795665,8.849798496895763
2019,rf_actualizado,previous,25,0.02046171411871807,14.0,93.0,0.2028985507246377,24.123004779511227,12,160,111,73165,73448,0.06976744186046512,0.0975609756097561,0.08135593220338982,172,23.41792833024725,21.784119376974186
2019,rf_actualizado,previous,50,0.014357903872303419,17.0,202.0,0.2463768115942029,49.37325277301831,17,347,106,72978,73448,0.046703296703296704,0.13821138211382114,0.06981519507186858,364,49.55887158261627,47.24430889881277
2019,rf_actualizado,previous,100,0.010705705546586118,18.0,398.0,0.2608695652173913,93.78663540445486,21,682,102,72643,73448,0.029871977240398292,0.17073170731707318,0.05084745762711865,703,95.71397451258034,92.85480884435246
2019,rf_actualizado,previous,250,0.007347273473527625,21.0,932.0,0.30434782608695654,214.85255658760934,28,1599,95,71726,73448,0.017209588199139522,0.22764227642276422,0.032,1627,221.51726391460625,217.70504302363577
2019,rf_peso10_reciente,previous,10,0.19598059880755334,4.0,12.0,0.057971014492753624,3.607178284786726,1,12,122,73313,73448,0.07692307692307693,0.008130081300813009,0.014705882352941176,13,1.7699596993791527,1.633808953273064
2019,rf_peso10_reciente,previous,25,0.104055565949733,7.0,92.0,0.10144927536231885,22.319415637117864,5,116,118,73209,73448,0.04132231404958678,0.04065040650406504,0.040983606557377046,121,16.474240278836728,15.793486548306285
2019,rf_peso10_reciente,previous,50,0.08141111520460065,10.0,180.0,0.14492753623188406,42.835242131842364,5,248,118,73077,73448,0.019762845849802372,0.04065040650406504,0.026595744680851064,253,34.446138764840434,33.765385034309986
2019,rf_peso10_reciente,previous,100,0.060784025944018064,11.0,381.0,0.15942028985507245,88.37586797727478,10,529,113,72796,73448,0.01855287569573284,0.08130081300813008,0.030211480362537766,539,73.38525215118179,72.0237446901209
2019,rf_peso10_reciente,previous,250,0.03913125001972246,16.0,991.0,0.2318840579710145,227.02678329876454,13,1475,110,71850,73448,0.008736559139784945,0.10569105691056911,0.016139044072004966,1488,202.59231020585992,200.82235050648077
2019,rf_profundo,previous,10,0.155,6.0,9.0,0.08695652173913043,3.3817296419875555,1,15,122,73310,73448,0.0625,0.008130081300813009,0.014388489208633094,16,2.1784119376974185,2.04226119159133
2019,rf_profundo,previous,25,0.05,11.0,76.0,0.15942028985507245,19.614031923527822,7,151,116,73174,73448,0.04430379746835443,0.056910569105691054,0.0498220640569395,158,21.51181788476201,20.558762662019387
2019,rf_profundo,previous,50,0.035,14.0,170.0,0.2028985507246377,41.482550275047345,12,311,111,73014,73448,0.03715170278637771,0.0975609756097561,0.053811659192825115,323,43.97669099226664,42.34288203899357
2019,rf_profundo,previous,100,0.03,15.0,238.0,0.21739130434782608,57.0385066281901,15,414,108,72911,73448,0.03496503496503497,0.12195121951219512,0.05434782608695652,429,58.408670079512035,56.366408887920706
2019,rf_profundo,previous,250,0.02,18.0,498.0,0.2608695652173913,116.3314996843719,19,877,104,72448,73448,0.021205357142857144,0.15447154471544716,0.03729146221786065,896,121.99106851105545,119.40420433503975
2019,rf_reciente_3a,previous,10,0.053716959335302565,8.0,33.0,0.11594202898550725,9.243394354765984,5,51,118,73274,73448,0.08928571428571429,0.04065040650406504,0.055865921787709494,56,7.624441781940965,6.943688051410522
2019,rf_reciente_3a,previous,25,0.03296696125057087,10.0,99.0,0.14492753623188406,24.573902065109564,7,141,116,73184,73448,0.0472972972972973,0.056910569105691054,0.05166051660516605,148,20.15031042370112,19.1972552009585
2019,rf_reciente_3a,previous,50,0.022167068954407138,13.0,195.0,0.18840579710144928,46.89331770222743,11,322,112,73003,73448,0.03303303303303303,0.08943089430894309,0.04824561403508772,333,45.33819845332752,43.84054024616055
2019,rf_reciente_3a,previous,100,0.02001933145510514,15.0,230.0,0.21739130434782608,55.234917485796736,13,372,110,72953,73448,0.033766233766233764,0.10569105691056911,0.051181102362204724,385,52.41803725084414,50.64807755146498
2019,rf_reciente_3a,previous,250,0.009103256800376784,19.0,852.0,0.2753623188405797,196.36576787807738,24,1449,99,71876,73448,0.016293279022403257,0.1951219512195122,0.03007518796992481,1473,200.5500490142686,197.28243110772246
2019,rf_reciente_profundo,previous,10,0.09,7.0,27.0,0.10144927536231885,7.665253855171792,6,42,117,73283,73448,0.125,0.04878048780487805,0.07017543859649122,48,6.535235813092256,5.718331336455724
2019,rf_reciente_profundo,previous,25,0.05,10.0,100.0,0.14492753623188406,24.79935070790874,7,170,116,73155,73448,0.03954802259887006,0.056910569105691054,0.04666666666666667,177,24.098682060777694,23.14562683803507
2019,rf_reciente_profundo,previous,50,0.045,14.0,128.0,0.2028985507246377,32.01370727748219,7,217,116,73108,73448,0.03125,0.056910569105691054,0.040345821325648415,224,30.49776712776386,29.544711905021238
2019,rf_reciente_profundo,previous,100,0.025,17.0,411.0,0.2463768115942029,96.49201911804491,17,627,106,72698,73448,0.026397515527950312,0.13821138211382114,0.04432855280312908,644,87.6810804923211,85.36651780851759
2019,rf_reciente_profundo,previous,250,0.02,18.0,603.0,0.2608695652173913,140.0036071782848,20,955,103,72370,73448,0.020512820512820513,0.16260162601626016,0.03642987249544627,975,132.74697745343644,130.02396253131468
2019,rf_revisado_reciente,previous,10,0.18704450628259484,6.0,29.0,0.08695652173913043,7.890702497970962,2,39,121,73286,73448,0.04878048780487805,0.016260162601626018,0.024390243902439025,41,5.582180590349635,5.309879098137458
2019,rf_revisado_reciente,previous,25,0.13937367878103324,7.0,88.0,0.10144927536231885,21.417621065921182,4,112,119,73213,73448,0.034482758620689655,0.032520325203252036,0.03347280334728033,116,15.793486548306285,15.24888356388193
2019,rf_revisado_reciente,previous,50,0.10048459715211161,9.0,204.0,0.13043478260869565,48.02056091622328,6,289,117,73036,73448,0.020338983050847456,0.04878048780487805,0.028708133971291867,295,40.16447010129615,39.34756562465962
2019,rf_revisado_reciente,previous,100,0.07329089597695711,14.0,417.0,0.2028985507246377,97.16836504644243,10,583,113,72742,73448,0.016863406408094434,0.08130081300813008,0.027932960893854747,593,80.73739244091058,79.37588497984969
2019,rf_revisado_reciente,previous,250,0.045808185909846255,16.0,1011.0,0.2318840579710145,231.53575615474796,15,1516,108,71809,73448,0.009797517962116264,0.12195121951219512,0.018137847642079808,1531,208.44679228842173,206.4045310968304
2019,rf_variables_revisadas,previous,10,0.04583877685873359,9.0,21.0,0.13043478260869565,6.763459283975111,4,37,119,73288,73448,0.0975609756097561,0.032520325203252036,0.04878048780487805,41,5.582180590349635,5.03757760592528
2019,rf_variables_revisadas,previous,25,0.019119950371937422,11.0,87.0,0.15942028985507245,22.093966994318695,11,145,112,73180,73448,0.07051282051282051,0.08943089430894309,0.07885304659498207,156,21.23951639254983,19.741858185382856
2019,rf_variables_revisadas,previous,50,0.016299916471322028,12.0,117.0,0.17391304347826086,29.082874921092976,11,191,112,73134,73448,0.054455445544554455,0.08943089430894309,0.06769230769230769,202,27.50245071342991,26.004792506262934
2019,rf_variables_revisadas,previous,100,0.01143784137545792,15.0,263.0,0.21739130434782608,62.674722698169354,15,387,108,72938,73448,0.03731343283582089,0.12195121951219512,0.05714285714285714,402,54.732599934647645,52.69033874305631
2019,rf_variables_revisadas,previous,250,0.007573432672505934,19.0,888.0,0.2753623188405797,204.48191901884752,20,1470,103,71855,73448,0.013422818791946308,0.16260162601626016,0.024798512089274645,1490,202.8646116980721,200.14159677595032
2019,rf_actualizado_contexto,new_context,10,0.24184335899839163,3.0,2.0,0.043478260869565216,1.1272432139958517,0,1,123,73324,73448,0.0,0.0,0.0,1,0.13615074610608865,0.13615074610608865
2019,rf_actualizado_contexto,new_context,25,0.24184335899839163,3.0,2.0,0.043478260869565216,1.1272432139958517,0,1,123,73324,73448,0.0,0.0,0.0,1,0.13615074610608865,0.13615074610608865
2019,rf_actualizado_contexto,new_context,50,0.24184335899839163,3.0,2.0,0.043478260869565216,1.1272432139958517,0,1,123,73324,73448,0.0,0.0,0.0,1,0.13615074610608865,0.13615074610608865
2019,rf_actualizado_contexto,new_context,100,0.24184335899839163,3.0,2.0,0.043478260869565216,1.1272432139958517,0,1,123,73324,73448,0.0,0.0,0.0,1,0.13615074610608865,0.13615074610608865
2019,rf_actualizado_contexto,new_context,250,0.24184335899839163,3.0,2.0,0.043478260869565216,1.1272432139958517,0,1,123,73324,73448,0.0,0.0,0.0,1,0.13615074610608865,0.13615074610608865
2019,rf_revisado_contexto,new_context,10,0.5866157685766069,1.0,0.0,0.014492753623188406,0.22544864279917037,0,0,123,73325,73448,0.0,0.0,0.0,0,0.0,0.0
2019,rf_revisado_contexto,new_context,25,0.5866157685766069,1.0,0.0,0.014492753623188406,0.22544864279917037,0,0,123,73325,73448,0.0,0.0,0.0,0,0.0,0.0
2019,rf_revisado_contexto,new_context,50,0.5866157685766069,1.0,0.0,0.014492753623188406,0.22544864279917037,0,0,123,73325,73448,0.0,0.0,0.0,0,0.0,0.0
2019,rf_revisado_contexto,new_context,100,0.5866157685766069,1.0,0.0,0.014492753623188406,0.22544864279917037,0,0,123,73325,73448,0.0,0.0,0.0,0,0.0,0.0
2019,rf_revisado_contexto,new_context,250,0.20498189368098596,3.0,899.0,0.043478260869565216,203.35467580485167,0,2503,123,70822,73448,0.0,0.0,0.0,2503,340.78531750353994,340.78531750353994
